steming_data,pseudo_label,confidence
minta maaf klarifikasi kait jenis pertamax campur etanol fakta lokasi jadi spbu gribig kota malang tcoxjaenrccy,negatif,0.4314401630964172
prabowo prioritas listrik korban banjirlongsor sumatera pertaminaampndashpln tegas pasok pulih tcobwcitrok dapat update kabar baru bangbara gabung salur whatsapp klik gabung salur,negatif,0.34381334249173195
arsipaja respect tindak catat benah pertamina etanol persen terap harga subsidi murah kayak biosolar,neutral,0.4733353079682713
cahboocah pertamina cahboocah mohon maaf kendala perihal admin tindak lanjut jaga rahasia data kakak info alamat admin tunggu kaktksosi,positif,0.43113475358941317
innovacommunity etanol campur pertamina,positif,0.38046827105403347
kompascom bodo produk pertamina pakai etanol kagak knapa pakai paksa swasta pesan pakai gula kasih gula,negatif,0.487102485765654
bhres araghutama otokyo jenis bensin indonesia pertamax green pertamina kandung etanol aditif tingkat oktan kurang emisi barubaru campur etanol base fuel picu kontroversi spbu swasta,positif,0.48918754009416093
fotofoto antre warga isi salah spbu kota langsa aceh selasa pertamina patra niaga kerah awak mobil tangki tambah cepat pulih distribusi energi wilayah dampak bencana banjir bandang longsor tcoongqcik,negatif,0.3821286718596907
video pertamina nyontek brasil kembang etanol tcoytxwknohv,negatif,0.4425981053726713
jaga lancar mobilitas masyarakat pertamina siap spbu layan butuh masyarakat pasok pertamina bangkabelitung tcomerbiet,neutral,0.4014446196564072
antaranews krisis listrik sana krisis perintah ambil alih tangan pertamina ubah krisis sosial percaya bumn manja tangan kondisi darurat,negatif,0.4992732013363312
tabloidlugas taufikbush jeffrysentana humasaceh kemenkesri humaspoldaaceh kodamim pertamina maharprastowo terima kasih informasi banjir langsa november sebab langka naik harga bahan pokok lapor bnpb media lokal bantu distribusi perintah aceh pertamina lambat,neutral,0.36791160717628907
perintah kerah truk alat berat aceh tamiang akses darat buka jakarta tangan bencana aceh tamiang cepat kendara angkut bahan bakar minyak alat berat pertamina menteri kerja tcovciditsbs,negatif,0.3500647719151837
bensin kandung etanol hasil pertamina impor rencana buang swasta trust tri esdm kerja mulut beda mulut baya mobil keluar baru sanggup minum bensin etanol mobil mati,negatif,0.5038600450898483
malangrayainfo sinting ampas pertamina kompetitor restock sambut kabar gembira khawatir kandung etanol mending produk pertamina coba,negatif,0.44539628388976765
kiranaalsy kilang pertamina balikpapan,negatif,0.37560752184451524
jual bebas pertanol pertamina etanol keringetan bahenol bahlil etanol bahlillahadalia pertamina perintah dorong mensupport prestasi anak bangsa temu untung negara tcotkkmqgbm,negatif,0.4205286867742974
realfedinuril prabowo rajajuliantoni menhut tentara dirut maskapi pertamina rit untung tonton pangku,positif,0.4422480062163781
narasinewsroom baca faktor helikopter darat pikir asih bubble wrap barang lihat bantu pertamina asih barang dropping,positif,0.38256599012371956
kompascom pertamina rujak spbu swasta etanol profesional cipta branding image banding pertamina loyo koruptif,negatif,0.5883455040482426
kolaborasi entitas hulu pertamina kuat ekosistem umkm latih academy tconcvtx,neutral,0.38203214004246283
seungfinity fakboy fakboy feromon etanol pertamina kayak,positif,0.4304102380498091
direktur utama pertamina persero simon aloysius mantiri pertamina dukung bijak perintah kait terap campur etanol persen bahan bakar minyak tcoiiropfqxxl,neutral,0.47436026437609435
rdmp balikpapan bukti proyek nyentuh rakyat saharuddin supir angkot langgan kilang balikpapan operasi gerak kilang pertamina internasional ngangkat umkm hidupin ekonomi,negatif,0.4341820949291641
mantap aktivitas rdmp balikpapan kilang balikpapan kilang pertamina internasional balikpapan dampak beranta gerak rantai pasok lokal kuat ekonomi kota produk domestik regional bruto pdrb kapita capai juta,negatif,0.40907158845042413
sibelerfufufafa jimans bagus jelek bahan bakar melulu cuman oktan doang bilang pertamina busuk kualitas tangki simpan pomnya jelek masuk cair adiktif warna jelek luntur kendara bagus swasta,neutral,0.393734421294717
sharpandshark pertamina pakai etanol hujat bobibos salah bahan utama etanol puji,negatif,0.4873706625844401
narkosun atur receh urus coba tangkap adil libat korupsi pertamina,negatif,0.5840938783159558
pertamina bukti hasil biodiesel sawit bioetanol mesti khawatir spbu swasta kandung etanol riset mitos etanol aman efisien bukti negara tcoylyfuogwnb,positif,0.3988586277257423
tcodacolqst jurnalpatrolinews jakarta rencana perintah terap bijak mandatori bahan bakar campur etanol produk bensin perhati publik kalang industri energi pertamina pertamina esdm,neutral,0.3752261014969211
jimans oktan kotor ngerak mampet rusak busuk bensin pertamina,neutral,0.37011139531990905
prediksi bahlul senjata makan tuan siap oplos etanol rusak citra spbu swasta siap atur spbu swasta wajib beli pertamina spbu swasta tolak pilih tutup bbm oplos etanol jual dilegalisir kendara macet,negatif,0.38931040718603194
mediajama xendlesss pertamina bensin pangkal juang samping gedung horizon university,negatif,0.35338339551584486
heboh campur etanol pertamina heran ribut tcozxlvipntiu pertamina biofuel energi etanol bitvonline,positif,0.49786221631153116
kerja dppu pertamina adisucipto info kait magang,positif,0.3878990729050527
pertamina pasti pasok sumatra aman spbu operasi tcocdktztvod,positif,0.43435371358174135
updateinfo lawak shell beli pertamina kandung etanol,positif,0.42438613460947444
pertamina tolong kondisi beli jiregen msyarakat bagi pertamini harga harga pertamini pertamax tolong pantau daerah pulau nias provinsi sumut tcobppoxlkuru,neutral,0.5362986028132116
xremiums busi orang rusak bareng habis pertalite etanol ding pertamina,negatif,0.4982252586071209
balikpapan catat kuat ekonomi kota selaras apresiasi wali kota rdmp balikpapan jalan kilang balikpapan kilang pertamina internasional hasil gerak rantai pasok cipta peluang kerja,negatif,0.4048171100478379
kenhans pertamina mypertaminaid swasta dipekso tutup rakyate neng giring tuku neng pertamina rakyate manut kadung tuku oplos etanol seng mbarekno kendaraane brebet alhasil macet service mosok rakyat atene neng bahliljancok,negatif,0.4984041283601808
tanyarlfes bikin cover letter linkedin latih interview coba chat polarisstellar hasil tembus bumn shopee paragon kino pertamina unilever mandiri usaha gede,neutral,0.43011837218271554
sammisoh punya hari normal campur tangki brebet pertamina bilang pertamax green etanol alam mesin injeksi brebet filter kotor parah wajib ganti filter udara tcogzusivh,positif,0.4289142778207471
bijak ethanol parah konflik agraria deforestasi tcozamffge news berita online kliik etanol ethanol pertamina nasional,neutral,0.5837888386672386
antri isi sumut amat desak pertamina gerak cepat tcosfsiyicvf antri pertamina spbu sumut kliik news online trending,positif,0.3976720920065824
pribadi test jenis pertamina pertamax turbo doang itu arti campur minim etanol benernya pertamax turbo test selang minggu ronoktan angka sesuai klaim,positif,0.4167971553724876
sbyfess bajing perintah nyorokno rakyat mono mugo keselek etanol kuburane bek etanol njengkelno mbaringene bumn khususe pertamina omong rugi tutuk barengbareng antri moga sehat aman,negatif,0.4968926224202608
zakifebiyanto masbaim jimans bahan baku pertamina motor adaptasi bensin proses bersih residu bensin motor full habis tangki enak tari,neutral,0.3844694983274657
selebtwitmobil yuunaee starlink elonmusk pertamina telkomsel telkomindonesia yuunaee perihal listrik admin bantu jaga rahasia data info detail masalah admin tunggu konfirmasi ainun,positif,0.45095026496861734
secretnesia pertamina pagar laut morowali wosh narasi prabowo tebak ujung alias nguap bersntuhan oligarki genk solo mleheoy cecunguk tumbalin,negatif,0.4324015939193219
infojktcom kandung etanol pertamina uji nyata aman toyota,positif,0.5159244350374079
seputaruns pertamina spbutotal gerindra video campur pertalite campur kocok etanol pertamina pertalite campur etanol bukti akurat ilmiah bensin murni,positif,0.46963216391361245
hormat driver pertamina komentar tembus banjir taruh selamat warga masak rang rumah jalan sitinjau lauik binjai lawan arus banjir tconyfexes,neutral,0.44216940149931583
blackshark pola ngoplos laku pertamina rekomendasi bahlil bahlul oplos etanol oplos video test ethanol bahlilbahlul,neutral,0.42032890547785395
empugindrang jinghaoo sbyfess investigasi pertamina kanggo nemokake akar sing mung campur etanol sing standar pertalite bioetanol wiwit amarga distribusi simpan utawa kontaminasi spbu dadi yaiku tanggung atur kualitas sing aman kanggo,positif,0.44593455166771034
propaganda pertamina areinismyname bangsaygsujud florieliciouss fdonghun jatengtwit ndonsback skill level dewa barakallah fiik,positif,0.4631774137447891
jalur distribusi buka pertamina patra niaga aman sumbar tcoodsehjpwuj,negatif,0.39909768585582206
somexthread tipu publik pidana pertalite campur etanol tulis pertalite campur etanol pertalite murni pertamina jual jenis campur murni,positif,0.4691692763249757
nntweetnn kangmanto bukti sorot kualitas pertamina sesuai spek kandung etanol spbu swasta shell vivo tolak menteri esdm negosiasi ulang pasok etanol oktober,positif,0.4098480720381214
tempodotco ribu gara pertamina,negatif,0.506302354268563
pertalite campur etanol pertamina tconatuojbhg,positif,0.5688021400985215
info lengkap youtube tcoovyaecaf bahlilhantuterorbbm menteriesdm balilendir etanol pertamina tcoichzem,positif,0.4830946436332426
disanjaya korupsi besar beliau pertamina lupa,negatif,0.45271400878742685
kemarin ngisi bensin pertamina staff tawar minum snack free lagilagi karyawan bersihin nama jelek kompeni jabat korup,neutral,0.46272227083011314
rdmp balikpapan hadir berkah saharuddin pasu angkotnya umkm kilang balikpapan gerak maju berkat peran kilang pertamina internasional,negatif,0.40876951783954196
worksfess semangat nderr rezeki mana kokk linkedin surat lamar latih interview langsung klien lolos paragon mandiri shopee pertamina unilever bumn testimoni pinned,neutral,0.351479213787825
prajogoj antoniuscdn prabowo cakkhum paltihutabarat paltiwest arypraske anakogi pakarintelek shell vpower aditif dynaflex mesin bersih performa optimal etanol indonesia pertamina campur etanol tingkat oktan ramah lingkung energi rendah bagus gantung,positif,0.48269508666194344
grok redam etanol bensin pertamina,neutral,0.3666531281839172
rfcc operasi efek rdmp balikpapan balikpapan catat grafik ekonomi selaras langkah kilang balikpapan kilang pertamina internasional panjang rantai nilai daerah,negatif,0.3701930215626819
warga dampak bencana sumatera keluh langka pertamina klaim stok spbu lancar tcoqhqwrwpezk,neutral,0.36354573216310826
presiden prabowo instruksi pulih pascabencana aceh sumut sumbar fokus listrik stok baik infrastruktur tcoluvycuns,positif,0.37445169059365363
pertamina kerah awak mobil tank lintas pulau daerah bencana tcokzdjutd,neutral,0.4510800511757416
ceceplagi presidenkopi pertamina pertamina kementerianesdm harga turun kasih etanol protes protes mahal banding negeri kualitas kalah campur bahan sosialisasi harga konsumen curiga,neutral,0.42939754357793697
tanyakanrl pertamina gaji asli nder kakak,positif,0.4830635859148155
bahlil pertamina tcoazoitww,positif,0.40414577517445294
adityarimba etanol bikin pertamina bahlil,negatif,0.38513543888362317
rahadi etanol pertamina cap bumn pengoplospertamina forhumbumn bpsdmesdm,positif,0.4061244928384457
liessaragih kaniamaisya kisah bukti kilang pertamina internasional bukti komitmen kilang olah gerak ekonomi warga masyarakat tuju,negatif,0.37978483313413713
sutanmangara jalan putus kirim pertamina,positif,0.45391659001603846
adekang superhero cipanas cianjur libas pertamina rusak hutan tenang canda pertamina jalan program revive restorasi sungai lingkung sumber situs resmi serius care pantau update seismic bmkg prediksi profesor,positif,0.39921377679854037
kumpar etanol blending hasil kilang pertamina jelek kilang pertamina euro euro kaya kilang wkwkwk,neutral,0.3629265166841467
toegiman aneh pertamina bilang bahanya campur etanol,positif,0.41720518454442523
puncak konstruksi proyek rdmp balikpapan libat ribu kerja kilang pertamina internasional,negatif,0.5577468328308577
bela kali pertamina antre aceh banjir antri bencana spbu aceh pertamina spbu operasi spbu tcomoadtluuy,positif,0.4149016381974888
shugasandarwa cuttyflam dimasdrg berita bilang beli pertamina murni beli oplos etanol,neutral,0.3493235457477411
excatime bikin polarisstellar alam tembus bumn shopee paragon pertamina dll,neutral,0.4958553413696384
jalan kilang balong tutup desember pertamina siap buffer zone jalur alternatif tcoguzprtrvus,negatif,0.4682531908570664
cerita mampir jebak antri spbu pertamina buka cepat antri pertamax buka cerita solar pertalite habis antre belakang ampir meter kementerianesdm tcoautlxzxq,positif,0.46057918318129515
pertamina patra niaga tegas pertalite kandung etanol tcoplftgwps,negatif,0.5429536877594129
abdshomad redam tangki karat airkotoran bensin etanol nyerap lembab kayak lapor pertamina cegah tangki penuh biar kondensasi pakai aditif antikarat kayak line cekbersihkan rutin ganti shell vpower vivo revvo,neutral,0.39158856200231884
pertamina dukung campur etanol tcokubhgxwpq,positif,0.4447756849253965
senostory dasar berita baru shell spbu swasta vivo tolak beli impor pertamina kandung etanol sesuai standar plus teknis birokrasi akibat stok stasiun shell kosong,positif,0.34612370893751454
pertamina kerah helikopter kirim bantu airdrop aceh tamiang jalur darat putus logistik dukung darurat kuat warga dampak tcorhzgwxjcl,positif,0.3746918524899614
yunanalamsyah pertamina rugi marah mbak,negatif,0.3994427999596286
prabowo instruksi plnpertamina pulih listrik wilayah bencana tcoepeuorfaif,positif,0.48115640713476804
tanyakanrl kayak pertamina nder potong bpjs,positif,0.4628770531022923
pertamina kirim metrik wilayah isolir sibolga pulau nias tcouhclahzxs,positif,0.4691783505634227
vivo beli bensin pertamina kontainer bensin penuh standar vivo vivo batalin beli bensin kontainer bensin oplos etanol jual pertamina biar kendara modyar,neutral,0.49625092362026685
pertamina jalan etanol persen hijau boros tcolybguhwuu,neutral,0.4458045033943651
